name,formatted_address,business_status,url,vicinity,category_1,category_2,latitude,longitude
The Wise Restaurant & Bar,"1501 Monroe St, Madison, WI 53711, USA",CLOSED_TEMPORARILY,https://maps.google.com/?cid=12784499908944584113,"1501 Monroe Street, Madison",food,restaurant,,
"Amanda R. Margolis, PharmD","2500 Overlook Terrace, Madison, WI 53705, USA",OPERATIONAL,https://maps.google.com/?cid=7744914031131263686,"2500 Overlook Terrace, Madison",service,doctor,,
Schuna Arthur A,"2500 Overlook Terrace, Madison, WI 53705, USA",OPERATIONAL,https://maps.google.com/?cid=17634949099281093353,"2500 Overlook Terrace, Madison",service,doctor,,
"Christine A. Sorkness, PharmD","2500 Overlook Terrace, Madison, WI 53705, USA",OPERATIONAL,https://maps.google.com/?cid=3555107109088059046,"2500 Overlook Terrace, Madison",service,doctor,,
Trader Joe's,"1810 Monroe St, Madison, WI 53711, USA",OPERATIONAL,https://maps.google.com/?cid=4168082682443687732,"1810 Monroe Street, Madison",service,doctor,,
rupert cornelius,"1717 Monroe St, Madison, WI 53711, USA",OPERATIONAL,https://maps.google.com/?cid=12832856646303011380,"1717 Monroe Street, Madison",service,doctor,,
"Heather Munch, PharmD","2500 Overlook Terrace, Madison, WI 53705, USA",OPERATIONAL,https://maps.google.com/?cid=321718651675653272,"2500 Overlook Terrace, Madison",service,doctor,,
"Canice A. Coan, PharmD","2500 Overlook Terrace, Madison, WI 53705, USA",OPERATIONAL,https://maps.google.com/?cid=7506002531809277676,"2500 Overlook Terrace, Madison",service,doctor,,
"Kathryn S. Hentzen, PharmD","2500 Overlook Terrace, Madison, WI 53705, USA",OPERATIONAL,https://maps.google.com/?cid=17923890725557144586,"2500 Overlook Terrace, Madison",service,doctor,,
"Jamie M. Meister, PharmD","2500 Overlook Terrace, Madison, WI 53705, USA",OPERATIONAL,https://maps.google.com/?cid=11427278834478559106,"2500 Overlook Terrace, Madison",service,doctor,,
"Ted R. Grabarczyk, PharmD","2500 Overlook Terrace, Madison, WI 53705, USA",OPERATIONAL,https://maps.google.com/?cid=16330998656617029657,"2500 Overlook Terrace, Madison",service,doctor,,
"Allison B. Riendeau, PharmD","2500 Overlook Terrace, Madison, WI 53705, USA",OPERATIONAL,https://maps.google.com/?cid=2040438764634350216,"2500 Overlook Terrace, Madison",service,doctor,,
"Brian C. Mann, Pharm","2500 Overlook Terrace, Madison, WI 53705, USA",OPERATIONAL,https://maps.google.com/?cid=8298152811256032368,"2500 Overlook Terrace, Madison",service,doctor,,
"Leiha L. Gavin, PharmD","2500 Overlook Terrace, Madison, WI 53705, USA",OPERATIONAL,https://maps.google.com/?cid=1627660338033735481,"2500 Overlook Terrace, Madison",service,doctor,,
"Maria C. Wopat, PharmD","2500 Overlook Terrace, Madison, WI 53705, USA",OPERATIONAL,https://maps.google.com/?cid=1564501774922113884,"2500 Overlook Terrace, Madison",service,doctor,,
"Jessica L. Tarrell, Pharm","2500 Overlook Terrace, Madison, WI 53705, USA",OPERATIONAL,https://maps.google.com/?cid=14350981192416867201,"2500 Overlook Terrace, Madison",service,doctor,,
"Oxana Reznik, Pharm","2500 Overlook Terrace, Madison, WI 53705, USA",OPERATIONAL,https://maps.google.com/?cid=1392480002708086006,"2500 Overlook Terrace, Madison",service,doctor,,
"Anna E. Bremer, PharmD","2500 Overlook Terrace, Madison, WI 53705, USA",OPERATIONAL,https://maps.google.com/?cid=4009463644269367413,"2500 Overlook Terrace, Madison",service,doctor,,
"Andrea M. Schmidt, PharmD","2500 Overlook Terrace, Madison, WI 53705, USA",OPERATIONAL,https://maps.google.com/?cid=15448749863241991062,"2500 Overlook Terrace, Madison",service,doctor,,
"Mary E. Elliott, PharmD","2500 Overlook Terrace, Madison, WI 53705, USA",OPERATIONAL,https://maps.google.com/?cid=1771180456428969511,"2500 Overlook Terrace, Madison",service,doctor,,
Walbrandt Piga Denise L,"2500 Overlook Terrace, Madison, WI 53705, USA",OPERATIONAL,https://maps.google.com/?cid=12120430824133148079,"2500 Overlook Terrace, Madison",service,doctor,,
"Lynn A. Acosta, PharmD","2500 Overlook Terrace, Madison, WI 53705, USA",OPERATIONAL,https://maps.google.com/?cid=234435651694607534,"2500 Overlook Terrace, Madison",service,doctor,,
"David A. Vandertie, RPH","2500 Overlook Terrace, Madison, WI 53705, USA",OPERATIONAL,https://maps.google.com/?cid=6102422347084020477,"2500 Overlook Terrace, Madison",service,doctor,,
"Brian C. Erskine, PharmD","2500 Overlook Terrace, Madison, WI 53705, USA",OPERATIONAL,https://maps.google.com/?cid=15678620967223765975,"2500 Overlook Terrace, Madison",service,doctor,,
Milhans Sara,"2500 Overlook Terrace, Madison, WI 53705, USA",OPERATIONAL,https://maps.google.com/?cid=13901320417902284570,"2500 Overlook Terrace, Madison",service,doctor,,
"Robert J. Haman, RPh","2500 Overlook Terrace, Madison, WI 53705, USA",OPERATIONAL,https://maps.google.com/?cid=9752257130878312302,"2500 Overlook Terrace, Madison",service,doctor,,
"Catherine D. Johnson, PharmD","2500 Overlook Terrace, Madison, WI 53705, USA",OPERATIONAL,https://maps.google.com/?cid=13295861130648942280,"2500 Overlook Terrace, Madison",service,doctor,,
"Theresa M. Brownson, PharmD","2500 Overlook Terrace, Madison, WI 53705, USA",OPERATIONAL,https://maps.google.com/?cid=11379106607558013121,"2500 Overlook Terrace, Madison",service,doctor,,
"Jennifer L. Wood, PharmD","2500 Overlook Terrace, Madison, WI 53705, USA",OPERATIONAL,https://maps.google.com/?cid=6875784036400508426,"2500 Overlook Terrace, Madison",service,doctor,,
"Kristen M. Gurney, PharmD","2500 Overlook Terrace, Madison, WI 53705, USA",OPERATIONAL,https://maps.google.com/?cid=11619746937820964188,"2500 Overlook Terrace, Madison",service,doctor,,
Pyszka Lauren L,"2500 Overlook Terrace, Madison, WI 53705, USA",OPERATIONAL,https://maps.google.com/?cid=7312544413282676078,"2500 Overlook Terrace, Madison",service,doctor,,
"Connie R. Marks, PharmD","2500 Overlook Terrace, Madison, WI 53705, USA",OPERATIONAL,https://maps.google.com/?cid=2438770311415788468,"2500 Overlook Terrace, Madison",service,doctor,,
Nelson Trina,"2500 Overlook Terrace, Madison, WI 53705, USA",OPERATIONAL,https://maps.google.com/?cid=6514218076812583292,"2500 Overlook Terrace, Madison",service,doctor,,
Seys Ranola Trisha M,"2500 Overlook Terrace, Madison, WI 53705, USA",OPERATIONAL,https://maps.google.com/?cid=11887983844565050981,"2500 Overlook Terrace, Madison",service,doctor,,
"Shari L. Mcgregor, RPH","2500 Overlook Terrace, Madison, WI 53705, USA",OPERATIONAL,https://maps.google.com/?cid=11571090477770221324,"2500 Overlook Terrace, Madison",service,doctor,,
"Rebecca Drake, PharmD","2500 Overlook Terrace, Madison, WI 53705, USA",OPERATIONAL,https://maps.google.com/?cid=11769585326233664198,"2500 Overlook Terrace, Madison",service,doctor,,
"Judith Batty, RPH","2500 Overlook Terrace, Madison, WI 53705, USA",OPERATIONAL,https://maps.google.com/?cid=4086936571351157267,"2500 Overlook Terrace, Madison",service,doctor,,
"Shannon K. Hobson, PharmD","2500 Overlook Terrace, Madison, WI 53705, USA",OPERATIONAL,https://maps.google.com/?cid=16118652898630886036,"2500 Overlook Terrace, Madison",service,doctor,,
"Andrea Duchac, PharmD","2500 Overlook Terrace, Madison, WI 53705, USA",OPERATIONAL,https://maps.google.com/?cid=4363132598503075865,"2500 Overlook Terrace, Madison",service,doctor,,
"Anita Chu, RPh","2500 Overlook Terrace, Madison, WI 53705, USA",OPERATIONAL,https://maps.google.com/?cid=4796918412417790767,"2500 Overlook Terrace, Madison",service,doctor,,
Ellingson Arlene M,"2500 Overlook Terrace, Madison, WI 53705, USA",OPERATIONAL,https://maps.google.com/?cid=17258192853682232491,"2500 Overlook Terrace, Madison",service,doctor,,
Templeton Elizabeth A,"2500 Overlook Terrace, Madison, WI 53705, USA",OPERATIONAL,https://maps.google.com/?cid=10902729880314223495,"2500 Overlook Terrace, Madison",service,doctor,,
"Russell S. Hynek, PharmD","2500 Overlook Terrace, Madison, WI 53705, USA",OPERATIONAL,https://maps.google.com/?cid=3505878243589130612,"2500 Overlook Terrace, Madison",service,doctor,,
"Carla Staresinic, PharmD","2500 Overlook Terrace, Madison, WI 53705, USA",OPERATIONAL,https://maps.google.com/?cid=14735406334897236368,"2500 Overlook Terrace, Madison",service,doctor,,
"Susan E. Fernandes, PharmD","2500 Overlook Terrace, Madison, WI 53705, USA",OPERATIONAL,https://maps.google.com/?cid=11432938948590314115,"2500 Overlook Terrace, Madison",service,doctor,,
Scallon Karen L,"2500 Overlook Terrace, Madison, WI 53705, USA",OPERATIONAL,https://maps.google.com/?cid=1953938052553169013,"2500 Overlook Terrace, Madison",service,doctor,,
"Randy J. Diffendorfer, RPH","2500 Overlook Terrace, Madison, WI 53705, USA",OPERATIONAL,https://maps.google.com/?cid=1300073779287670750,"2500 Overlook Terrace, Madison",service,doctor,,
"Kathryn E. Bremmon, PharmD","2500 Overlook Terrace, Madison, WI 53705, USA",OPERATIONAL,https://maps.google.com/?cid=11533592813288803648,"2500 Overlook Terrace, Madison",service,doctor,,
"Jennifer E. Bryant, PharmD","2500 Overlook Terrace, Madison, WI 53705, USA",OPERATIONAL,https://maps.google.com/?cid=17132809724175050404,"2500 Overlook Terrace, Madison",service,doctor,,
"Akane Morii, PharmD","2500 Overlook Terrace, Madison, WI 53705, USA",OPERATIONAL,https://maps.google.com/?cid=17911506354075564139,"2500 Overlook Terrace, Madison",service,doctor,,
"Pamela K. Lary, RPh","2500 Overlook Terrace, Madison, WI 53705, USA",OPERATIONAL,https://maps.google.com/?cid=4731516352967605082,"2500 Overlook Terrace, Madison",service,doctor,,
Broders Jennifer,"2500 Overlook Terrace, Madison, WI 53705, USA",OPERATIONAL,https://maps.google.com/?cid=9444148102483038733,"2500 Overlook Terrace, Madison",service,doctor,,
Tiedeman Melissa M,"2500 Overlook Terrace, Madison, WI 53705, USA",OPERATIONAL,https://maps.google.com/?cid=3166470689801387705,"2500 Overlook Terrace, Madison",service,doctor,,
Taschwer Jeffrey T,"2500 Overlook Terrace, Madison, WI 53705, USA",OPERATIONAL,https://maps.google.com/?cid=13957926679301824033,"2500 Overlook Terrace, Madison",service,doctor,,
"Andrew J. Wilcox, PharmD","2500 Overlook Terrace, Madison, WI 53705, USA",OPERATIONAL,https://maps.google.com/?cid=7850358225288227355,"2500 Overlook Terrace, Madison",service,doctor,,
"Sheryl C. Dezellem, PharmD","2500 Overlook Terrace, Madison, WI 53705, USA",OPERATIONAL,https://maps.google.com/?cid=17368847659294051811,"2500 Overlook Terrace, Madison",service,doctor,,
Strictly Discs,"1900 Monroe St, Madison, WI 53711, USA",OPERATIONAL,https://maps.google.com/?cid=8039417924429376714,"1900 Monroe Street, Madison",service,doctor,,
Orange Tree Imports,"1721 Monroe St, Madison, WI 53711, USA",OPERATIONAL,https://maps.google.com/?cid=10173270065010099812,"1721 Monroe Street, Madison",service,doctor,,
"Barry E. Gidal, PharmD","2500 Overlook Terrace, Madison, WI 53705, USA",OPERATIONAL,https://maps.google.com/?cid=15837427430888520863,"2500 Overlook Terrace, Madison",service,doctor,,
Hive of Madison,"1904 Monroe St, Madison, WI 53711, USA",OPERATIONAL,https://maps.google.com/?cid=9318565857472728258,"1904 Monroe Street, Madison",clothes,shoe_store,,
Barriques - University,"2505 University Ave, Madison, WI 53705, USA",OPERATIONAL,https://maps.google.com/?cid=4106344003656532317,"2505 University Avenue, Madison",food,café,,
EVP Coffee University Bay,"700 University Bay Dr, Madison, WI 53705, USA",OPERATIONAL,https://maps.google.com/?cid=13949042070825508622,"700 University Bay Drive, Madison",food,café,,
Revive,"701 Highland Ave, Madison, WI 53705, USA",OPERATIONAL,https://maps.google.com/?cid=378619861136419452,"701 Highland Avenue, Madison",food,café,,
Garth's Brew Bar,"1726 Monroe St, Madison, WI 53711, USA",OPERATIONAL,https://maps.google.com/?cid=16369666145469378919,"1726 Monroe Street, Madison",food,bar,,
William Jon Salon & Spa,"2701 University Ave, Madison, WI 53705, USA",OPERATIONAL,https://maps.google.com/?cid=6095560435628917677,"2701 University Avenue, Madison",leisure,spa,,
D-Chai Thai Massage LLC,"1813 Monroe St, Madison, WI 53711, USA",OPERATIONAL,https://maps.google.com/?cid=14598015071761850588,"1813 Monroe Street, Madison",leisure,spa,,
Buy Research Chemicals Online,"905 Harrison St, Madison, WI 53711, USA",OPERATIONAL,https://maps.google.com/?cid=830742493590720147,"905 Harrison Street, Madison",leisure,spa,,
Full Service Painting,"1901 University Ave # 1, Madison, WI 53726, USA",OPERATIONAL,https://maps.google.com/?cid=12731884111038549195,"1901 University Avenue # 1, Madison",leisure,painter,,
Hair,"1839 Monroe St, Madison, WI 53711, USA",OPERATIONAL,https://maps.google.com/?cid=17185012261144212622,"1839 Monroe Street, Madison",leisure,hair_care,,
Stadium Barbers,"1515 Monroe St, Madison, WI 53711, USA",OPERATIONAL,https://maps.google.com/?cid=13630389622073697664,"1515 Monroe Street, Madison",leisure,hair_care,,
Fannie's Hair Design,"1627 Monroe St, Madison, WI 53711, USA",OPERATIONAL,https://maps.google.com/?cid=3326372304929136667,"1627 Monroe Street, Madison",leisure,hair_care,,
Baci Hair Salon,"1719 Monroe St, Madison, WI 53711, USA",CLOSED_TEMPORARILY,https://maps.google.com/?cid=7486399605740450304,"1719 Monroe Street, Madison",leisure,hair_care,,
Paisley Hair Design,"1941 University Ave, Madison, WI 53726, USA",OPERATIONAL,https://maps.google.com/?cid=7102719188653979055,"1941 University Avenue, Madison",leisure,hair_care,,
Lamop Hair Studio,"2201 Regent St, Madison, WI 53726, USA",OPERATIONAL,https://maps.google.com/?cid=16313795631335316839,"2201 Regent Street, Madison",leisure,hair_care,,
Don The Barber/Faded Club,"1515 Monroe St, Madison, WI 53711, USA",OPERATIONAL,https://maps.google.com/?cid=8771776643473102806,"1515 Monroe Street, Madison",leisure,hair_care,,
Decorous Salon,"10 S Allen St, Madison, WI 53726, USA",OPERATIONAL,https://maps.google.com/?cid=16822774328584735874,"10 South Allen Street, Madison",leisure,beauty_salon,,
Bane-Clene Way,"6600 Madison St, Madison, WI 53705, USA",OPERATIONAL,https://maps.google.com/?cid=10181340232743865252,"6600 Madison Street, Madison",service,laundry,,
Gulesserian's Oriental Rug Sales and Service,"8 S Breese Terrace, Madison, WI 53711, USA",OPERATIONAL,https://maps.google.com/?cid=6429212325841165780,"8 South Breese Terrace, Madison",service,laundry,,
Katy's American Indian Arts,"1817 Monroe St, Madison, WI 53711, USA",OPERATIONAL,https://maps.google.com/?cid=2956255490087269204,"1817 Monroe Street, Madison",gift&store,jewelry_store,,
Calabash Gifts,"1831 Monroe St, Madison, WI 53711, USA",OPERATIONAL,https://maps.google.com/?cid=6118016874239648117,"1831 Monroe Street, Madison",gift&store,jewelry_store,,
William Thomas Jewelers,"2701 University Ave B, Madison, WI 53705, USA",OPERATIONAL,https://maps.google.com/?cid=11462223887388660744,"2701 University Avenue B, Madison",gift&store,jewelry_store,,
Monroe Street Arts Center,"1732 W Lawn Ave, Madison, WI 53711, USA",OPERATIONAL,https://maps.google.com/?cid=926755076786520477,"1732 West Lawn Avenue, Madison",gift&store,home_goods_store,,
Blockbuster Express,"2216 University Ave, Madison, WI 53726, USA",OPERATIONAL,https://maps.google.com/?cid=3548625273015318049,"2216 University Avenue, Madison",gift&store,home_goods_store,,
Ancora String Quartet,"1902 Rowley Ave, Madison, WI 53726, USA",OPERATIONAL,https://maps.google.com/?cid=15005528991653530415,"1902 Rowley Avenue, Madison",gift&store,home_goods_store,,
"Scenic Interiors, LLC","2723 Van Hise Ave, Madison, WI 53705, USA",OPERATIONAL,https://maps.google.com/?cid=1471835883183319991,"2723 Van Hise Avenue, Madison",gift&store,home_goods_store,,
Abbey Group LLC,"1921 Jefferson St, Madison, WI 53711, USA",OPERATIONAL,https://maps.google.com/?cid=4262510046234520473,"1921 Jefferson Street, Madison",gift&store,home_goods_store,,
Stony Hill Antiques,"2140 Regent St, Madison, WI 53726, USA",CLOSED_TEMPORARILY,https://maps.google.com/?cid=183441819476778552,"2140 Regent Street, Madison",gift&store,home_goods_store,,
Borokhim's Oriental Rugs,"1801 Monroe St, Madison, WI 53711, USA",OPERATIONAL,https://maps.google.com/?cid=5548166274616332001,"1801 Monroe Street, Madison",gift&store,home_goods_store,,
Grindstone Guys,"1605 Monroe St, Madison, WI 53711, USA",OPERATIONAL,https://maps.google.com/?cid=7286843944972687225,"1605 Monroe Street, Madison",gift&store,home_goods_store,,
